nom;prix_intervalle;rating;nb_notes;adresse;ville;latitude;longitude;main_category;lat_round;lon_round;commune;code_postal;code_insee;arrondissement;zone_paris;
Made in Italy;15.0;4.8;394;35 Rue De La Boétie;Paris, Île-de-France, France;48.873702;2.3151785;italien;48.8737;2.3152;Paris;75008;;8;centre;
Hôtel La Comtesse Tour Eiffel;25.0;4.8;1226;29 Av. de Tourville;Paris, Île-de-France, France;48.8539026;2.3072121;café;48.8539;2.3072;Paris;75007;;7;centre;
Restaurant Akrame;100.0;4.8;1157;7 Rue Tronchet;Paris, Île-de-France, France;48.8714449;2.3252046;restaurant français;48.8714;2.3252;Paris;75008;;8;centre;
La Jacobine;35.0;4.8;8833;59-61 Rue Saint-André des Arts;Paris, Île-de-France, France;48.8533819;2.3389252;restaurant français;48.8534;2.3389;Paris;75006;;6;centre;
Café Francoeur;20.0;4.8;3180;129 Rue Caulaincourt;Paris, Île-de-France, France;48.8899045;2.3425351;café;48.8899;2.3425;Paris;75018;;18;peripherie;
BOBBY;25.0;4.8;1853;29 Rue Lambert;Paris, Île-de-France, France;48.8891466;2.3447993;italien;48.8891;2.3448;Paris;75018;;18;peripherie;
Bocamexa Réaumur;15.0;4.8;756;81 Rue Réaumur;Paris, Île-de-France, France;48.866818;2.348603;restaurant mexicains;48.8668;2.3486;Paris;75002;;2;centre;
Le Pré Aux Clercs;25.0;4.8;3544;30 Rue Bonaparte;Paris, Île-de-France, France;48.855525;2.3337056;pub et bar;48.8555;2.3337;Paris;75006;;6;centre;
Burger King;15.0;4.8;8641;78-80 Avenue Du Général Leclerc;Paris, Île-de-France, France;48.829058;2.327579;fast food;48.8291;2.3276;Paris;75014;;14;intermediaire;
Samourïce;5.5;4.8;613;203 Rue du Faubourg Saint-Antoine;Paris, Île-de-France, France;48.8804;2.3596;sushis;48.8804;2.3596;Paris;75010;;10;intermediaire;
Angelino Trattoria;25.0;4.8;514;17 Rue Pergolèse;Paris, Île-de-France, France;48.8752936;2.2851102;restaurant italiens;48.8753;2.2851;Paris;75116;;16;peripherie;
Bambou;32.0;4.8;5518;23 Rue des Jeuneurs;Paris, Île-de-France, France;48.8693146;2.3449991;restaurant thaïlandais;48.8693;2.345;Paris;75002;;2;centre;
CHEZ MILO;25.0;4.8;8986;16 Rue Maublanc;Paris, Île-de-France, France;48.8394677;2.300022;restaurant;48.8395;2.3;Paris;75015;;15;intermediaire;
Le Grand Bain;45.0;4.8;1229;14 Rue Denoyez;Paris, Île-de-France, France;48.8716202;2.3786318;restaurant français;48.8716;2.3786;Paris;75020;;20;peripherie;
Wild & The Moon Gravilliers;15.0;4.8;1897;25 Rue Des Gravilliers;Paris, Île-de-France, France;48.8638277;2.3565294;restaurant;48.8638;2.3565;Paris;75003;;3;centre;
La Plume Rive Droite;100.0;4.8;2953;43 Rue Étienne Marcel;Paris, Île-de-France, France;48.8648618;2.3442388;restaurant;48.8649;2.3442;Paris;75001;;1;centre;
Amorino Gelato - Paris Gaité;5.5;4.8;2778;2 Rue de la Gaité;Paris, Île-de-France, France;48.8410003;2.3245579;café;48.841;2.3246;Paris;75014;;14;intermediaire;
La Plage Parisienne;30.5;4.8;4491;Port de Javel Haut;Paris, Île-de-France, France;48.8480507;2.2788945;restaurant français;48.8481;2.2789;Paris;75015;;15;intermediaire;
Restaurant L'Oyat;16.0;4.8;417;11 Rue Notre Dame de Nazareth;Paris, Île-de-France, France;48.8670676;2.3605553;restaurant;48.8671;2.3606;Paris;75003;;3;centre;
Sosso Restaurant;25.0;4.8;1266;36 Rue Ramey;Paris, Île-de-France, France;48.8895817;2.346334;restaurant méditerranéens;48.8896;2.3463;Paris;75018;;18;peripherie;
Tripletta Belleville;15.0;4.8;2280;88 Bd de Belleville;Paris, Île-de-France, France;48.870352;2.379504;pizzeria;48.8704;2.3795;Paris;75020;;20;peripherie;
Restaurant MAISON;100.0;4.8;343;3 Rue Saint-Hubert;Paris, Île-de-France, France;48.8637982;2.3791662;restaurant français;48.8638;2.3792;Paris;75011;;11;intermediaire;
Nicole's;25.0;4.8;1197;14 Rue de Bellechase;Paris, Île-de-France, France;48.8594351;2.3238657;pizzeria;48.8594;2.3239;Paris;75007;;7;centre;
Restaurant Biscotte;55.0;4.8;828;22 Rue Desnouettes;Paris, Île-de-France, France;48.8361568;2.2912099;restaurant français;48.8362;2.2912;Paris;75015;;15;intermediaire;
O Sha Fluffy Pancake gluten free;15.0;4.8;1396;46 Bd du Temple;Paris, Île-de-France, France;48.8659088;2.3655706;sushis;48.8659;2.3656;Paris;75011;;11;intermediaire;
La Taverne De ZHAO_Ménilmontant;15.0;4.8;1845;42 Rue de Ménilmontant;Paris, Île-de-France, France;48.8679487;2.3870272;restaurant chinois;48.8679;2.387;Paris;75020;;20;peripherie;
Ambos Restaurant;70.0;4.8;508;38 Rue de Vaugirard;Paris, Île-de-France, France;48.8493205;2.335224;restaurant français;48.8493;2.3352;Paris;75006;;6;centre;
Bocamexa;15.0;4.8;1122;12 Rue de la Roquette;Paris, Île-de-France, France;48.8536118;2.3707647;restaurant mexicains;48.8536;2.3708;Paris;75011;;11;intermediaire;
KFC Saint Michel;15.0;4.8;2257;35 Bd Saint-Michel;Paris, Île-de-France, France;48.8496887;2.3424897;fast food;48.8497;2.3425;Paris;75005;;5;centre;
Djakarta Bali Restaurant Romantique Indonésien;36.5;4.8;5347;9 Rue Vauvilliers;Paris, Île-de-France, France;48.8617302;2.3432694;restaurant;48.8617;2.3433;Paris;75001;;1;centre;
Salsamenteria di Parma;25.0;4.8;2569;40 Rue Saint-Georges;Paris, Île-de-France, France;48.8765666;2.3372663;restaurant;48.8766;2.3373;Paris;75009;;9;centre;
The Crossing | Indian Bistro;35.0;4.8;1081;35 Bd Haussmann;Paris, Île-de-France, France;48.8731537;2.3304052;restaurant indiens;48.8732;2.3304;Paris;75009;;9;centre;
Brasserie Chacha;25.0;4.8;509;150 Boulevard de Charonne;Paris, Île-de-France, France;48.8566993;2.3947379;restaurant français;48.8567;2.3947;Paris;75020;;20;peripherie;
Mokus L'écureuil;25.0;4.8;8116;116 Av. Kléber;Paris, Île-de-France, France;48.8638867;2.2875032;pizzeria;48.8639;2.2875;Paris;75116;;16;peripherie;
WOWCRAB;32.0;4.8;1777;35 Rue La Fayette;Paris, Île-de-France, France;48.8745537;2.3384346;fruits de mer;48.8746;2.3384;Paris;75009;;9;centre;
LA DOLCE VITA PARIS 5ème;15.0;4.8;1876;17 Rue Xavier Privas;Paris, Île-de-France, France;48.8525729;2.3452551;pizzeria;48.8526;2.3453;Paris;75005;;5;centre;
Café de l'Avenue - Paris 8;25.0;4.8;1692;190 Bd Haussmann;Paris, Île-de-France, France;48.8750813;2.3057965;café;48.8751;2.3058;Paris;75008;;8;centre;
MELTY SMASH & BURGERS;15.0;4.8;586;33 Av. de la Motte-Picquet;Paris, Île-de-France, France;48.8548925;2.3068505;restaurant;48.8549;2.3069;Paris;75007;;7;centre;
Il Gigolo;25.0;4.8;5298;11 Rue de la Huchette;Paris, Île-de-France, France;48.8528709;2.3460186;restaurant;48.8529;2.346;Paris;75005;;5;centre;
Udon Kisin;25.0;4.8;1028;7-9 Rue de Ponthieu;Paris, Île-de-France, France;48.8702727;2.3105043;restaurant japonais;48.8703;2.3105;Paris;75008;;8;centre;
LHOTSE;25.0;4.8;2236;44 Rue de Londres;Paris, Île-de-France, France;48.8781557;2.3263113;restaurant;48.8782;2.3263;Paris;75008;;8;centre;
L'Abreuvoir;25.0;4.8;4908;24 Rue du Dr Finlay;Paris, Île-de-France, France;48.8519379;2.2889287;restaurant;48.8519;2.2889;Paris;75015;;15;intermediaire;
Los Franchutes;15.0;4.8;854;104 Boulevard Richard Lenoir;Paris, Île-de-France, France;48.863601;2.3718567;pub et bar;48.8636;2.3719;Paris;75011;;11;intermediaire;
Jolia;35.0;4.8;1906;123 Rue du Chemin Vert;Paris, Île-de-France, France;48.862016;2.3834905;restaurant méditerranéens;48.862;2.3835;Paris;75011;;11;intermediaire;
THE SMOKED MEAT PARIS 11 - BASTILLE;15.0;4.8;2113;17 Rue Sedaine;Paris, Île-de-France, France;48.8561888;2.3725919;fast food;48.8562;2.3726;Paris;75011;;11;intermediaire;
Shekamou;5.5;4.8;620;42 Rue des Entrepreneurs;Paris, Île-de-France, France;48.8460894;2.2864666;café;48.8461;2.2865;Paris;75015;;15;intermediaire;
Land&Monkeys Montmartre;5.5;4.8;410;28 Rue Ramey;Paris, Île-de-France, France;48.8890131;2.346664;végétarien;48.889;2.3467;Paris;75018;;18;peripherie;
Oppa BBQ - Restaurant Coréen à Châtelet;25.0;4.8;485;54 Rue Saint-Honoré;Paris, Île-de-France, France;48.861294;2.343958;restaurant coréens;48.8613;2.344;Paris;75001;;1;centre;
Beefbar Paris;100.0;4.8;3324;5 Rue Marbeuf;Paris, Île-de-France, France;48.8674381;2.3019924;restaurant;48.8674;2.302;Paris;75008;;8;centre;
RATN;38.5;4.8;2419;9 Rue de la Tremoille;Paris, Île-de-France, France;48.8671253;2.30295;restaurant indiens;48.8671;2.303;Paris;75008;;8;centre;
La Riotte;45.0;4.8;762;10 Rue de Castellane;Paris, Île-de-France, France;48.8725432;2.3247728;pub et bar;48.8725;2.3248;Paris;75008;;8;centre;
Madonna;15.0;4.8;2214;52 Rue La Fayette;Paris, Île-de-France, France;48.8750366;2.3412759;restaurant italiens;48.875;2.3413;Paris;75009;;9;centre;
Mayfair Garden;45.0;4.8;3823;33 Rue Longchamps;Paris, Île-de-France, France;48.8648964;2.2898184;restaurant;48.8649;2.2898;Paris;75116;;16;peripherie;
Balou Paris 3;15.0;4.8;3674;9-11 Rue aux Ours;Paris, Île-de-France, France;48.8630252;2.3518104;pub et bar;48.863;2.3518;Paris;75003;;3;centre;
Abuela;25.0;4.8;1900;10 Bd de Clichy;Paris, Île-de-France, France;48.879492;2.335982;restaurant espanols;48.8795;2.336;Paris;75009;;9;centre;
Le Ju';20.0;4.8;16076;16 Rue des Archives;Paris, Île-de-France, France;48.8576911;2.3548054;restaurant;48.8577;2.3548;Paris;75004;;4;centre;
L'Endroit;15.0;4.8;2961;67 Place du Docteur Félix Lobligeois;Paris, Île-de-France, France;48.8863347;2.3182058;café;48.8863;2.3182;Paris;75017;;17;peripherie;
La Flânerie de Notre-Dame;5.5;4.8;895;4 Rue du Cloitre Notre Dame;Paris, Île-de-France, France;48.8529516;2.351718;café;48.853;2.3517;Paris;75004;;4;centre;
Berthillon;5.5;4.8;9258;31 Rue Saint-Louis en l'Île;Paris, Île-de-France, France;48.8517232;2.3567354;café;48.8517;2.3567;Paris;75004;;4;centre;
Crepes Salades;5.5;4.8;1589;37 Rue Orfila;Paris, Île-de-France, France;48.8666262;2.3967268;desserts;48.8666;2.3967;Paris;75020;;20;peripherie;
La Perla;25.0;4.8;8042;5 Rue Montorgueil;Paris, Île-de-France, France;48.8633966;2.3462889;restaurant;48.8634;2.3463;Paris;75001;;1;centre;
Le Petit Vendôme;25.0;4.8;3790;8 Rue des Capucines;Paris, Île-de-France, France;48.8688059;2.3298044;pub et bar;48.8688;2.3298;Paris;75002;;2;centre;
Matsuri Bac;25.0;4.8;10531;74 Rue du Bac;Paris, Île-de-France, France;48.8554524;2.3249428;sushis;48.8555;2.3249;Paris;75007;;7;centre;
O'Tacos Alesia Paris 14;15.0;4.8;836;65 Av. du Général Leclerc;Paris, Île-de-France, France;48.8288841;2.3281225;fast food;48.8289;2.3281;Paris;75014;;14;intermediaire;
Aux Trois Maillets;15.0;4.8;2516;67 Rue St Denis;Paris, Île-de-France, France;48.8615447;2.3488727;pub et bar;48.8615;2.3489;Paris;75001;;1;centre;
X Lagrange;15.0;4.8;2192;10 Rue Lagrange;Paris, Île-de-France, France;48.8515325;2.3476133;restaurant;48.8515;2.3476;Paris;75005;;5;centre;
Les Caves Populaires;10.5;4.8;963;22 Rue des Dames;Paris, Île-de-France, France;48.8847731;2.3246528;pub et bar;48.8848;2.3247;Paris;75017;;17;peripherie;
amarante restaurant paris 75012;64.5;4.8;753;4 Rue Biscornet;Paris, Île-de-France, France;48.8494961;2.3699627;restaurant français;48.8495;2.37;Paris;75012;;12;intermediaire;
Le Grand Restaurant Jean François Piège;100.0;4.8;978;7 Rue d'Aguesseau;Paris, Île-de-France, France;48.8701435;2.319164;restaurant français;48.8701;2.3192;Paris;75008;;8;centre;
Aux Émotions;15.0;4.8;2206;1 Rue Dante;Paris, Île-de-France, France;48.8513131;2.3471916;pub et bar;48.8513;2.3472;Paris;75005;;5;centre;
Tanori;15.0;4.8;2818;12 Rue Volta;Paris, Île-de-France, France;48.8648444;2.3570586;sushis;48.8648;2.3571;Paris;75003;;3;centre;
O'Tacos Nanterre;15.0;4.8;2175;422 Av. de la République;Nanterre, Île-de-France, France;48.9113892;2.2226769;fast food;48.9114;2.2227;Nanterre;92000;;;hors_paris;
Chez Julien;67.5;4.8;5478;1 Rue du Pont Louis-Philippe;Paris, Île-de-France, France;48.8547356;2.3551411;restaurant français;48.8547;2.3551;Paris;75004;;4;centre;
Su Misura Restaurant 100% Sans Gluten;25.0;4.8;3276;22 Av. Rapp;Paris, Île-de-France, France;48.8591352;2.3003728;restaurant;48.8591;2.3004;Paris;75007;;7;centre;
Café D'auteur;5.5;4.8;964;25 Rue De L'hirondelle;Paris, Île-de-France, France;48.8536;2.343;café;48.8536;2.343;Paris;75006;;6;centre;
Le Comptoir Général;20.0;4.8;7875;84 Quai de Jemmapes;Paris, Île-de-France, France;48.8724241;2.3649709;restaurant;48.8724;2.365;Paris;75010;;10;intermediaire;
Pépita - Restaurant Paris 5;25.0;4.8;1667;88 Bd Saint-Germain;Paris, Île-de-France, France;48.851151;2.3449994;pizzeria;48.8512;2.345;Paris;75005;;5;centre;
Quick Paris Sébastopol;15.0;4.8;2074;25 Boulevard De Sébastopol;Paris, Île-de-France, France;48.86036;2.34885;fast food;48.8604;2.3488;Paris;75001;;1;centre;
Le Pain Quotidien;15.0;4.8;2738;18 Pl. du Marché Saint-Honoré;Paris, Île-de-France, France;48.8663794;2.3316971;café;48.8664;2.3317;Paris;75001;;1;centre;
La Bellevilloise;15.5;4.8;7260;19-21 Rue Boyer;Paris, Île-de-France, France;48.8683511;2.3921569;pub et bar;48.8684;2.3922;Paris;75020;;20;peripherie;
Dar Mima;15.0;4.8;3619;1 Rue Des Fossés Saint-bernard;Paris, Île-de-France, France;48.8489864;2.3570255;restaurant marocains;48.849;2.357;Paris;75005;;5;centre;
Hanami Tea Time - Paris;15.0;4.8;2260;50 Rue Des Gravilliers;Paris, Île-de-France, France;48.8641808;2.3556427;desserts;48.8642;2.3556;Paris;75003;;3;centre;
Granite;100.0;4.8;891;6 Rue Bailleul;Paris, Île-de-France, France;48.8610438;2.3419215;restaurant français;48.861;2.3419;Paris;75001;;1;centre;
LiLi;100.0;4.8;1053;19 Av. Kléber;Paris, Île-de-France, France;48.8707676;2.2933323;restaurant;48.8708;2.2933;Paris;75116;;16;peripherie;
Le Goéland D'aligre;15.0;4.8;1143;10 Place D'aligre;Paris, Île-de-France, France;48.8485131;2.3782585;desserts;48.8485;2.3783;Paris;75012;;12;intermediaire;
Jules;15.0;4.8;3691;2 Rue Bobillot;Paris, Île-de-France, France;48.8305992;2.3545174;café;48.8306;2.3545;Paris;75013;;13;intermediaire;
SEEKLO Indian grill bar Restaurant;25.0;4.8;1410;96 Rue Oberkampf;Paris, Île-de-France, France;48.8656597;2.3776848;restaurant;48.8657;2.3777;Paris;75011;;11;intermediaire;
Barawine;25.0;4.8;763;25 Rue de Charonne;Paris, Île-de-France, France;48.8533767;2.3751638;pub et bar;48.8534;2.3752;Paris;75011;;11;intermediaire;
Sushi Shunei;100.0;4.8;218;3 Rue Audran;Paris, Île-de-France, France;48.8851127;2.3357942;sushis;48.8851;2.3358;Paris;75018;;18;peripherie;
Le Sirocco;35.0;4.8;1483;8 Bis Rue des Gobelins;Paris, Île-de-France, France;48.8358639;2.351701;restaurant;48.8359;2.3517;Paris;75013;;13;intermediaire;
Léon Fish Brasserie - Montparnasse;25.0;4.8;7123;82 BIS Bd du Montparnasse;Paris, Île-de-France, France;48.842893;2.3259848;restaurant;48.8429;2.326;Paris;75014;;14;intermediaire;
the friendly kitchen;30.0;4.8;1538;8 Rue Popincourt;Paris, Île-de-France, France;48.8572249;2.37762;végétarien;48.8572;2.3776;Paris;75011;;11;intermediaire;
Café de la Régence;25.0;4.8;5018;167 Rue Saint-Honoré;Paris, Île-de-France, France;48.8635668;2.334513;café;48.8636;2.3345;Paris;75001;;1;centre;
Crazy For MoMo Paris (Anvers);15.0;4.8;844;91 Rue Marguerite de Rochechouart;Paris, Île-de-France, France;48.8827721;2.3466837;restaurant;48.8828;2.3467;Paris;75009;;9;centre;
La Crêperie de Josselin;15.0;4.8;8264;67 Rue du Montparnasse;Paris, Île-de-France, France;48.8416679;2.3254674;desserts;48.8417;2.3255;Paris;75014;;14;intermediaire;
Burger & Fries Bonne Nouvelle;15.0;4.8;4393;1 Boulevard de Bonne Nouvelle;Paris, Île-de-France, France;48.8695731;2.3524311;fast food;48.8696;2.3524;Paris;75002;;2;centre;
Kigawa;100.0;4.8;1022;186 Rue du Château;Paris, Île-de-France, France;48.8330855;2.3242711;restaurant français;48.8331;2.3243;Paris;75014;;14;intermediaire;
Terrasse Beirut;15.0;4.8;896;9 Rue Jaucourt;Paris, Île-de-France, France;48.8471363;2.3947835;restaurant libanais;48.8471;2.3948;Paris;75012;;12;intermediaire;
Restaurant KISS;15.0;4.8;2416;3 Rue Abel Hovelacque;Paris, Île-de-France, France;48.8330283;2.3538839;restaurant;48.833;2.3539;Paris;75013;;13;intermediaire;
Café de l'Empire;15.0;4.8;3320;17 Rue du Bac;Paris, Île-de-France, France;48.8582383;2.3284558;café;48.8582;2.3285;Paris;75007;;7;centre;
Le N'Importe Quoi;15.0;4.8;3428;16 Rue du Roule;Paris, Île-de-France, France;48.8607918;2.3439182;bars à cocktails;48.8608;2.3439;Paris;75001;;1;centre;
Elmer - Cuisine au feu de bois & rôtissoire;100.0;4.8;1351;30 Rue Notre Dame de Nazareth;Paris, Île-de-France, France;48.8673578;2.3594516;restaurant français;48.8674;2.3595;Paris;75003;;3;centre;
Diletto;15.0;4.8;785;50 Boulevard Voltaire;Paris, Île-de-France, France;48.863064;2.3709848;café;48.8631;2.371;Paris;75011;;11;intermediaire;
L'oliveto Paris;30.0;4.8;5141;38 Rue De Buci;Paris, Île-de-France, France;48.8533869;2.3359522;restaurant italiens;48.8534;2.336;Paris;75006;;6;centre;
Riz Riz;25.0;4.8;1449;221 Rue Saint-Martin;Paris, Île-de-France, France;48.8642661;2.3528279;végétarien;48.8643;2.3528;Paris;75003;;3;centre;
RESTAURANT LE TRÉSOR;19.5;4.8;4229;9 Rue du Trésor;Paris, Île-de-France, France;48.8570837;2.35761;restaurant français;48.8571;2.3576;Paris;75004;;4;centre;
Cevicheria PETIT PACIFICO - Spécialiste du ceviche caliente à Paris et des ceviches au caviar de poisson Plats à emporter;25.0;4.8;758;38 Rue de Cîteaux;Paris, Île-de-France, France;48.8500036;2.3814052;restaurant;48.85;2.3814;Paris;75012;;12;intermediaire;
Osteria Brutto;40.0;4.8;922;15 Rue Gracieuse;Paris, Île-de-France, France;48.8425138;2.3514424;restaurant italiens;48.8425;2.3514;Paris;75005;;5;centre;
Brasserie Napoléon III;25.0;4.8;2289;1 Pl. Armand Carrel;Paris, Île-de-France, France;48.8822658;2.3814745;restaurant français;48.8823;2.3815;Paris;75019;;19;peripherie;
Lady Marmelade;25.0;4.8;641;46 Rue Lamarck;Paris, Île-de-France, France;48.8892232;2.3427473;restaurant;48.8892;2.3427;Paris;75018;;18;peripherie;
Restaurant coréen SINDANG GRILL Paris 2;25.0;4.8;1201;51 Pass. des Panoramas;Paris, Île-de-France, France;48.8710449;2.3416554;restaurant coréens;48.871;2.3417;Paris;75002;;2;centre;
Juveniles;41.0;4.8;1470;47 Rue de Richelieu;Paris, Île-de-France, France;48.866245;2.3370654;pub et bar;48.8662;2.3371;Paris;75001;;1;centre;
Naniwa-Ya Izakaya;15.0;4.8;3444;11 Rue Sainte-Anne;Paris, Île-de-France, France;48.8659961;2.3352437;sushis;48.866;2.3352;Paris;75001;;1;centre;
Ritz Paris Le Comptoir Cambon;14.0;4.8;3065;38 Rue Cambon;Paris, Île-de-France, France;48.8688063;2.3276317;café;48.8688;2.3276;Paris;75001;;1;centre;
Le Jéroboam;17.5;4.8;13834;72 Rue Didot;Paris, Île-de-France, France;48.8290798;2.316946;restaurant français;48.8291;2.3169;Paris;75014;;14;intermediaire;
Picchetto;30.0;4.8;1920;50 Av. de la Motte-Picquet;Paris, Île-de-France, France;48.8508847;2.3001457;restaurant;48.8509;2.3001;Paris;75015;;15;intermediaire;
L'Amour Vache;25.0;4.8;2668;2 Bd de Bonne Nouvelle;Paris, Île-de-France, France;48.8699951;2.3526447;restaurant;48.87;2.3526;Paris;75010;;10;intermediaire;
Café de Paris V;15.0;4.8;2020;14 Rue de la Huchette;Paris, Île-de-France, France;48.8529699;2.3459309;pub et bar;48.853;2.3459;Paris;75005;;5;centre;
Fogo;100.0;4.8;167;8 Rue Meissonier;Paris, Île-de-France, France;48.8834243;2.304754;restaurant;48.8834;2.3048;Paris;75017;;17;peripherie;
Le Royal Bar;25.0;4.8;1746;212 Rue de Grenelle;Paris, Île-de-France, France;48.8565328;2.3029047;pub et bar;48.8565;2.3029;Paris;75007;;7;centre;
Restaurant Cléo;100.0;4.8;3138;19 Bd de la Tour-Maubourg;Paris, Île-de-France, France;48.860506;2.310409;restaurant;48.8605;2.3104;Paris;75007;;7;centre;
Le Compas;30.0;4.8;5057;62 Rue Montorgueil;Paris, Île-de-France, France;48.8651793;2.3470754;pub et bar;48.8652;2.3471;Paris;75002;;2;centre;
L'Accolade;50.0;4.8;902;208 Rue de la Croix Nivert;Paris, Île-de-France, France;48.8372654;2.289306;restaurant français;48.8373;2.2893;Paris;75015;;15;intermediaire;
Restaurant NE/SO;100.0;4.8;474;3 Rue Papillon;Paris, Île-de-France, France;48.8760206;2.3474733;restaurant français;48.876;2.3475;Paris;75009;;9;centre;
L'Agapé;100.0;4.8;1196;51 Rue Jouffroy d'Abbans;Paris, Île-de-France, France;48.8848539;2.3069514;restaurant français;48.8849;2.307;Paris;75017;;17;peripherie;
Le Grand Pan;51.0;4.8;2281;20 Rue Rosenwald;Paris, Île-de-France, France;48.8330814;2.3057029;restaurant français;48.8331;2.3057;Paris;75015;;15;intermediaire;
Gusto Italia Amélie;15.0;4.8;1482;11 Rue Amélie;Paris, Île-de-France, France;48.8589539;2.3076102;restaurant;48.859;2.3076;Paris;75007;;7;centre;
Le Maung Coffee;5.5;4.8;586;51 Rue Greneta;Paris, Île-de-France, France;48.8653027;2.3481584;café;48.8653;2.3482;Paris;75002;;2;centre;
Cantine La Planque;25.0;4.8;1248;6 Pl. Félix Éboué;Paris, Île-de-France, France;48.8391879;2.3956367;restaurant français;48.8392;2.3956;Paris;75012;;12;intermediaire;
Lichette;35.0;4.8;546;381 Rue des Pyrénées;Paris, Île-de-France, France;48.8736682;2.388911;restaurant;48.8737;2.3889;Paris;75020;;20;peripherie;
Le Solférino;25.0;4.8;4309;262 Bd Saint-Germain;Paris, Île-de-France, France;48.8593453;2.3226668;restaurant français;48.8593;2.3227;Paris;75007;;7;centre;
L'Homme Bleu;25.0;4.8;4139;55 Bis Rue Jean-Pierre Timbaud;Paris, Île-de-France, France;48.8669735;2.3743172;restaurant marocains;48.867;2.3743;Paris;75011;;11;intermediaire;
Miss Ko;30.5;4.8;14011;49-51 Av. George V;Paris, Île-de-France, France;48.870914;2.3005871;sushis;48.8709;2.3006;Paris;75008;;8;centre;
Oni ramen;15.0;4.8;884;19 Rue Saint-séverin;Paris, Île-de-France, France;48.8525283;2.3442773;restaurant japonais;48.8525;2.3443;Paris;75005;;5;centre;
La Rôtisserie d'Argent;100.0;4.8;4939;19 Quai de la Tournelle;Paris, Île-de-France, France;48.8499507;2.3546683;pub et bar;48.85;2.3547;Paris;75005;;5;centre;
Bus Toqué;100.0;4.8;3052;107 Av. des Champs-Élysées;Paris, Île-de-France, France;48.871919;2.299742;restaurant français;48.8719;2.2997;Paris;75008;;8;centre;
Restaurant Songsan;25.0;4.8;2053;20 Rue Marmontel;Paris, Île-de-France, France;48.836746;2.2993915;restaurant;48.8367;2.2994;Paris;75015;;15;intermediaire;
LiBeyrouth;15.0;4.8;4038;72 Rue Mouffetard;Paris, Île-de-France, France;48.8425507;2.3493843;restaurant libanais;48.8426;2.3494;Paris;75005;;5;centre;
La Crêpe Rit du Clown;15.0;4.8;4610;6 Rue des Canettes;Paris, Île-de-France, France;48.852416;2.333603;desserts;48.8524;2.3336;Paris;75006;;6;centre;
Juste;15.0;4.8;2964;48 Rue Laffitte;Paris, Île-de-France, France;48.875119;2.338531;restaurant;48.8751;2.3385;Paris;75009;;9;centre;
Pizzou Marais;15.0;4.8;1360;29 Rue du Bourg Tibourg;Paris, Île-de-France, France;48.8575855;2.3562373;pizzeria;48.8576;2.3562;Paris;75004;;4;centre;
Les 110 De Taillevent;100.0;4.8;2111;195 Rue Du Faubourg Saint-honoré;Paris, Île-de-France, France;48.8758722;2.3029358;pub et bar;48.8759;2.3029;Paris;75008;;8;centre;
KFC Paris Clignancourt;15.0;4.8;2689;35 Bd Ney;Paris, Île-de-France, France;48.8977549;2.3440366;fast food;48.8978;2.344;Paris;75018;;18;peripherie;
Charbon;15.0;4.8;1520;12 Rue Bayen;Paris, Île-de-France, France;48.8795095;2.2951109;restaurant;48.8795;2.2951;Paris;75017;;17;peripherie;
Furahaa Vegan;15.0;4.8;1604;78 Rue Réaumur;Paris, Île-de-France, France;48.8665335;2.3517586;végétarien;48.8665;2.3518;Paris;75002;;2;centre;
Bibim_Bao;15.0;4.8;437;59 Rue Claude Bernard;Paris, Île-de-France, France;48.840584;2.3449668;restaurant;48.8406;2.345;Paris;75005;;5;centre;
Pétrelle;100.0;4.8;489;34 Rue Petrelle;Paris, Île-de-France, France;48.8809526;2.346664;restaurant français;48.881;2.3467;Paris;75009;;9;centre;
Mijo T;55.0;4.8;1064;6 Rue Victor Letalle;Paris, Île-de-France, France;48.8671137;2.3852563;restaurant français;48.8671;2.3853;Paris;75020;;20;peripherie;
Mon waffle;9.0;4.8;3942;81 Rue Rambuteau;Paris, Île-de-France, France;48.8621271;2.3490591;fast food;48.8621;2.3491;Paris;75001;;1;centre;
Falstaff Bastille;20.0;4.8;4931;10-12 Pl. de la Bastille;Paris, Île-de-France, France;48.8537206;2.3703167;café;48.8537;2.3703;Paris;75011;;11;intermediaire;
Osteria Ferrara;36.5;4.8;1006;7 Rue du Dahomey;Paris, Île-de-France, France;48.8512483;2.3832944;restaurant italiens;48.8512;2.3833;Paris;75011;;11;intermediaire;
Indy Restaurant;25.0;4.8;1842;25 Rue du Faubourg Saint-Martin;Paris, Île-de-France, France;48.8700396;2.3560273;restaurant;48.87;2.356;Paris;75010;;10;intermediaire;
Augustin;49.5;4.8;2331;79 Rue Daguerre;Paris, Île-de-France, France;48.8355176;2.3249363;restaurant français;48.8355;2.3249;Paris;75014;;14;intermediaire;
Nonno Nino Restaurant;30.0;4.8;2177;10 Rue Bremontier;Paris, Île-de-France, France;48.8846548;2.3042147;restaurant italiens;48.8847;2.3042;Paris;75017;;17;peripherie;
Neonato;30.0;4.8;1039;182 Rue Saint-Martin;Paris, Île-de-France, France;48.8626544;2.3522907;restaurant italiens;48.8627;2.3523;Paris;75003;;3;centre;
Mamie Colette;25.0;4.8;1915;17 Rue des Trois Frères;Paris, Île-de-France, France;48.8844296;2.3411115;restaurant français;48.8844;2.3411;Paris;75018;;18;peripherie;
